(~G <=> I) & (~G <=> I) & (~E <=> ~G) & (~E <=> ~G) & (~G <=> I) & (~E <=> ~G) . What is ~G ?	(~G <=> I) & (~E <=> ~G) . What is ~G ?	(~G <=> I) & (~E <=> ~G)	Unknown HELP!
(~A & ~B) . What is A ?	(~A & ~B) . What is A ?	(~A & ~B)	False
(G ==> ~A) & (~F & J) & ~A & (~F & J) & ~A & (~A & D) & (~A & D) & (~A & D) & F & F & F . What is ~A ?	(G ==> ~A) & (~F & J) & ~A & (~A & D) & F . What is ~A ?	(G ==> ~A) & (~F & J) & ~A & (~A & D) & F	Contradictory
(~A & G) & (~E <=> ~I) & (~E <=> ~I) & ~I & (G & H) & (~A & G) & ~I & (~E <=> ~I) & (H <=> B) & (G & H) & (H <=> B) & (H <=> B) . What is ~H ?	(~A & G) & (~E <=> ~I) & ~I & (G & H) & (H <=> B) . What is ~H ?	(~A & G) & (~E <=> ~I) & ~I & (G & H) & (H <=> B)	False
H & (~B ==> ~H) & (C | ~I) & (~B ==> ~H) & ~E & ~E . What is E ?	H & (~B ==> ~H) & (C | ~I) & ~E . What is E ?	H & (~B ==> ~H) & (C | ~I) & ~E	False
~I & ~I . What is I ?	~I . What is I ?	~I	False
~H & (H | ~C) & (H | ~C) . What is C ?	~H & (H | ~C) . What is C ?	~H & (H | ~C)	False
~C & (~I & C) & (~G | H) & (~I & C) & (C <=> ~F) & G & (~I & C) & ~C & G & ~C & (~G | H) & (~G | H) . What is I ?	~C & (~I & C) & (~G | H) & (C <=> ~F) & G . What is I ?	~C & (~I & C) & (~G | H) & (C <=> ~F) & G	Contradictory
(D ^ ~B) & ~D & (I | ~G) & (D ^ ~B) & (D ^ ~B) & (~A & I) & (~A & I) . What is ~A ?	(D ^ ~B) & ~D & (I | ~G) & (~A & I) . What is ~A ?	(D ^ ~B) & ~D & (I | ~G) & (~A & I)	True
C & (C <=> G) & ~E & (C <=> G) & (~J <=> ~I) & (~I | E) & (E ^ ~F) & (E ^ ~F) & (E ^ ~F) & (~I | E) & (~I | E) . What is E ?	C & (C <=> G) & ~E & (~J <=> ~I) & (~I | E) & (E ^ ~F) . What is E ?	C & (C <=> G) & ~E & (~J <=> ~I) & (~I | E) & (E ^ ~F)	False
D . What is D ?	D . What is D ?	D	True
(~E & ~I) & (~E & ~I) . What is ~I ?	(~E & ~I) . What is ~I ?	(~E & ~I)	True
E . What is ~E ?	E . What is ~E ?	E	False
(B ^ D) & (~C <=> ~F) & (B ^ D) & (D <=> ~G) & ~A & (~C <=> ~F) & (H ==> B) . What is B ?	(B ^ D) & (~C <=> ~F) & (D <=> ~G) & ~A & (H ==> B) . What is B ?	(B ^ D) & (~C <=> ~F) & (D <=> ~G) & ~A & (H ==> B)	Unknown HELP!
(I | ~F) & (I | ~F) & (I | ~F) & ~A & (~C <=> ~G) & (~C <=> ~G) & E & (~C <=> ~G) . What is E ?	(I | ~F) & ~A & (~C <=> ~G) & E . What is E ?	(I | ~F) & ~A & (~C <=> ~G) & E	True
J & J & J . What is ~J ?	J . What is ~J ?	J	False
~H & ~H & ~H . What is ~H ?	~H . What is ~H ?	~H	True
(H & F) & (F ^ ~G) & (F ^ ~G) & (~G ^ ~B) & (H & F) & (H & F) & (F ^ ~G) & (~G ^ ~B) . What is ~H ?	(H & F) & (F ^ ~G) & (~G ^ ~B) . What is ~H ?	(H & F) & (F ^ ~G) & (~G ^ ~B)	False
H & (J & I) & (H ==> J) & (J & I) & H & H . What is ~I ?	H & (J & I) & (H ==> J) . What is ~I ?	H & (J & I) & (H ==> J)	False
J & J & J . What is ~J ?	J . What is ~J ?	J	False
(~I & ~A) & (~E | ~I) & (~I & ~A) & (~I & ~A) . What is ~I ?	(~I & ~A) & (~E | ~I) . What is ~I ?	(~I & ~A) & (~E | ~I)	True
(B ==> J) & (~A ==> ~C) & F & F & (~A ==> ~C) & I & I . What is F ?	(B ==> J) & (~A ==> ~C) & F & I . What is F ?	(B ==> J) & (~A ==> ~C) & F & I	True
(D | H) & C & (D | H) & (D | H) & C & (~I & C) & (~I & C) . What is H ?	(D | H) & C & (~I & C) . What is H ?	(D | H) & C & (~I & C)	Unknown HELP!
B & B . What is ~B ?	B . What is ~B ?	B	False
~G & ~G & ~G . What is ~G ?	~G . What is ~G ?	~G	True
I & I . What is ~I ?	I . What is ~I ?	I	False
G . What is ~G ?	G . What is ~G ?	G	False
(G ==> ~B) & ~C & (~D & C) & (~D & C) & (G ==> ~B) & ~C & ~F & ~F & (G ==> ~B) . What is ~F ?	(G ==> ~B) & ~C & (~D & C) & ~F . What is ~F ?	(G ==> ~B) & ~C & (~D & C) & ~F	Contradictory
~C . What is C ?	~C . What is C ?	~C	False
(G ==> ~D) & (~H <=> F) & (~H <=> F) & (F & G) & (~H <=> F) & (F & G) & (F & G) . What is ~D ?	(G ==> ~D) & (~H <=> F) & (F & G) . What is ~D ?	(G ==> ~D) & (~H <=> F) & (F & G)	True
(F | ~E) & (~H & F) & (J | ~H) & (J | ~H) . What is F ?	(F | ~E) & (~H & F) & (J | ~H) . What is F ?	(F | ~E) & (~H & F) & (J | ~H)	True
(J & H) & (J & H) & (J & H) . What is ~J ?	(J & H) . What is ~J ?	(J & H)	False
B & B . What is ~B ?	B . What is ~B ?	B	False
(B <=> E) & I & (D & ~C) & I & (B <=> E) . What is C ?	(B <=> E) & I & (D & ~C) . What is C ?	(B <=> E) & I & (D & ~C)	False
(~C & ~E) & (J & ~C) & (~E ==> ~A) & (~D | ~I) & (~E ==> ~A) & (J & ~C) & (~D | ~I) & (~E ==> ~A) & (~D | ~I) & ~F . What is ~J ?	(~C & ~E) & (J & ~C) & (~E ==> ~A) & (~D | ~I) & ~F . What is ~J ?	(~C & ~E) & (J & ~C) & (~E ==> ~A) & (~D | ~I) & ~F	False
(~I & ~E) & B & (B <=> ~H) & (B <=> ~H) & (J | ~I) & (J | ~I) . What is E ?	(~I & ~E) & B & (B <=> ~H) & (J | ~I) . What is E ?	(~I & ~E) & B & (B <=> ~H) & (J | ~I)	False
(E <=> D) & (E <=> D) & I & ~A & I & (~B & A) & (~B & A) & (E <=> D) & ~A & ~A & (~B & A) . What is D ?	(E <=> D) & I & ~A & (~B & A) . What is D ?	(E <=> D) & I & ~A & (~B & A)	Contradictory
C & (~E ^ D) & C & B & B & (C ==> F) & C . What is ~B ?	C & (~E ^ D) & B & (C ==> F) . What is ~B ?	C & (~E ^ D) & B & (C ==> F)	False
(~B <=> ~H) & (~H <=> I) & (~H <=> I) & (I & C) & (I & C) & E & E & (~H <=> I) . What is C ?	(~B <=> ~H) & (~H <=> I) & (I & C) & E . What is C ?	(~B <=> ~H) & (~H <=> I) & (I & C) & E	True
A . What is A ?	A . What is A ?	A	True
~J & ~J & (F ^ ~J) & (F ^ ~J) . What is ~J ?	~J & (F ^ ~J) . What is ~J ?	~J & (F ^ ~J)	True
~I & ~I & ~I . What is I ?	~I . What is I ?	~I	False
H & ~G & (C ==> ~E) & (C ==> ~E) & (~G ==> B) & (~G ==> B) & (~G ==> B) & (C ==> ~E) & (~A <=> ~G) & (~A <=> ~G) & ~G & ~G . What is G ?	H & ~G & (C ==> ~E) & (~G ==> B) & (~A <=> ~G) . What is G ?	H & ~G & (C ==> ~E) & (~G ==> B) & (~A <=> ~G)	False
(~J ^ ~D) & ~A & ~A & ~A . What is A ?	(~J ^ ~D) & ~A . What is A ?	(~J ^ ~D) & ~A	False
(B ==> ~J) & (~J | G) & (G ^ I) & (B ==> ~J) & (G ^ I) & ~F . What is ~F ?	(B ==> ~J) & (~J | G) & (G ^ I) & ~F . What is ~F ?	(B ==> ~J) & (~J | G) & (G ^ I) & ~F	True
(G & H) & (~A | G) & (G & H) & (G & H) . What is H ?	(G & H) & (~A | G) . What is H ?	(G & H) & (~A | G)	True
~G & J & ~G & (~E ==> ~F) & (~E ==> ~F) & (B <=> J) & (~E ==> ~F) & ~G & (B <=> J) . What is ~G ?	~G & J & (~E ==> ~F) & (B <=> J) . What is ~G ?	~G & J & (~E ==> ~F) & (B <=> J)	True
~D . What is ~D ?	~D . What is ~D ?	~D	True
(~A <=> ~G) & (~D | F) & (~D | F) & (~D | F) & (F & ~A) & (F & ~A) . What is ~I ?	(~A <=> ~G) & (~D | F) & (F & ~A) . What is ~I ?	(~A <=> ~G) & (~D | F) & (F & ~A)	Unknown HELP!
(A | H) & C & (~E | ~J) & ~A & C & (~J | A) & (A | H) & (A | H) & (~J | A) & (~C | G) & ~A & ~A & (~E | ~J) & (~E | ~J) . What is ~H ?	(A | H) & C & (~E | ~J) & ~A & (~J | A) & (~C | G) . What is ~H ?	(A | H) & C & (~E | ~J) & ~A & (~J | A) & (~C | G)	False
(J ==> ~H) & C & ~H & (~A & ~F) & C & (J ==> ~H) & (G & ~A) & (G & ~A) . What is G ?	(J ==> ~H) & C & ~H & (~A & ~F) & (G & ~A) . What is G ?	(J ==> ~H) & C & ~H & (~A & ~F) & (G & ~A)	True
(C | ~H) & E & ~G & (F <=> ~G) & E & E . What is ~F ?	(C | ~H) & E & ~G & (F <=> ~G) . What is ~F ?	(C | ~H) & E & ~G & (F <=> ~G)	False
(F ^ ~C) & ~E & ~E . What is ~E ?	(F ^ ~C) & ~E . What is ~E ?	(F ^ ~C) & ~E	True
(B & F) & (D | B) & ~H & (~I <=> D) & (B & F) & (D | B) & ~D & (~E <=> ~H) & ~D & (D | B) & (~I <=> D) . What is B ?	(B & F) & (D | B) & ~H & (~I <=> D) & ~D & (~E <=> ~H) . What is B ?	(B & F) & (D | B) & ~H & (~I <=> D) & ~D & (~E <=> ~H)	True
(~H <=> ~E) & (A <=> J) & ~J & ~H & (~E ^ ~F) & ~J & (A <=> J) & (~E ^ ~F) & (A <=> J) & (~H <=> ~E) & (~E ^ ~F) & (~H <=> ~E) . What is ~E ?	(~H <=> ~E) & (A <=> J) & ~J & ~H & (~E ^ ~F) . What is ~E ?	(~H <=> ~E) & (A <=> J) & ~J & ~H & (~E ^ ~F)	True
(~E | D) & (~B ==> ~A) & (D ==> ~G) & ~F & (~C & ~E) & (~B ==> ~A) & (~C & ~E) & ~F . What is D ?	(~E | D) & (~B ==> ~A) & (D ==> ~G) & ~F & (~C & ~E) . What is D ?	(~E | D) & (~B ==> ~A) & (D ==> ~G) & ~F & (~C & ~E)	Unknown HELP!
~H & ~H . What is H ?	~H . What is H ?	~H	False
(B & E) & (E & C) & (B & E) & (B & E) & (~A <=> B) & (~A <=> B) & (~A <=> B) . What is ~A ?	(B & E) & (E & C) & (~A <=> B) . What is ~A ?	(B & E) & (E & C) & (~A <=> B)	True
(~F | B) & ~H & ~H & (~C <=> ~E) & (~E ==> ~F) & (~E ==> ~F) & (H <=> ~A) & (~F | B) & (~F | B) & (~E ==> ~F) & (H <=> ~A) & (H <=> ~A) . What is ~F ?	(~F | B) & ~H & (~C <=> ~E) & (~E ==> ~F) & (H <=> ~A) . What is ~F ?	(~F | B) & ~H & (~C <=> ~E) & (~E ==> ~F) & (H <=> ~A)	Unknown HELP!
(~A & ~E) & (~A & ~E) & ~E & (~E | ~H) & (~E | ~H) & (~A & ~E) & (~E | ~H) . What is ~A ?	(~A & ~E) & ~E & (~E | ~H) . What is ~A ?	(~A & ~E) & ~E & (~E | ~H)	True
~J & I & I & ~J & ~J & (~J | ~C) & I & (D & ~I) . What is ~I ?	~J & I & (~J | ~C) & (D & ~I) . What is ~I ?	~J & I & (~J | ~C) & (D & ~I)	Contradictory
(J & ~E) & (J & ~E) . What is ~E ?	(J & ~E) . What is ~E ?	(J & ~E)	True
G & G & G & (F ==> B) & (G ^ ~A) & B & (F ==> B) & (~A ^ D) & (~A ^ D) & (~A ^ D) & (F ==> B) . What is G ?	G & (F ==> B) & (G ^ ~A) & B & (~A ^ D) . What is G ?	G & (F ==> B) & (G ^ ~A) & B & (~A ^ D)	True
J & J . What is ~J ?	J . What is ~J ?	J	False
~A & (~I ^ ~E) & (F & ~I) & ~A & B & B & (~G & D) & (~G & D) & B & (~G & D) . What is ~E ?	~A & (~I ^ ~E) & (F & ~I) & B & (~G & D) . What is ~E ?	~A & (~I ^ ~E) & (F & ~I) & B & (~G & D)	False
(~A & I) & (~A & I) & (I <=> H) & (I <=> H) & (I <=> H) . What is H ?	(~A & I) & (I <=> H) . What is H ?	(~A & I) & (I <=> H)	True
(~F <=> ~J) & F & (~F <=> ~J) & F . What is F ?	(~F <=> ~J) & F . What is F ?	(~F <=> ~J) & F	True
~E & F & ~E & (G <=> E) & (~B & ~H) & F & F & (~B & ~H) & (G <=> E) . What is ~E ?	~E & F & (G <=> E) & (~B & ~H) . What is ~E ?	~E & F & (G <=> E) & (~B & ~H)	True
(A ^ ~F) & ~A & (A ^ ~F) & ~A & (J ^ ~C) . What is C ?	(A ^ ~F) & ~A & (J ^ ~C) . What is C ?	(A ^ ~F) & ~A & (J ^ ~C)	Unknown HELP!
F & F & F . What is I ?	F . What is I ?	F	Unknown HELP!
(~I ==> ~G) & D & D & D & (~I ==> ~G) & (~I ==> ~G) . What is D ?	(~I ==> ~G) & D . What is D ?	(~I ==> ~G) & D	True
A & ~J & A & (~B ==> G) & (D ^ ~C) & (~B ==> G) & (~B ==> G) & (D ^ ~C) & (D ^ ~C) & (~A | D) . What is ~C ?	A & ~J & (~B ==> G) & (D ^ ~C) & (~A | D) . What is ~C ?	A & ~J & (~B ==> G) & (D ^ ~C) & (~A | D)	False
(I <=> C) & (I <=> C) & (C & ~D) . What is C ?	(I <=> C) & (C & ~D) . What is C ?	(I <=> C) & (C & ~D)	True
(~D & A) & (~D & A) & (~D & A) . What is ~D ?	(~D & A) . What is ~D ?	(~D & A)	True
J & J . What is ~J ?	J . What is ~J ?	J	False
(H & B) & (~A ==> H) & (~A ==> H) & (~A ==> H) & (H & B) . What is C ?	(H & B) & (~A ==> H) . What is C ?	(H & B) & (~A ==> H)	Unknown HELP!
(H ==> ~J) & ~J & (F ==> A) & B & ~J & ~J & (F ==> A) . What is B ?	(H ==> ~J) & ~J & (F ==> A) & B . What is B ?	(H ==> ~J) & ~J & (F ==> A) & B	True
~A & ~A & (B <=> ~A) & (B <=> ~A) & (B <=> ~A) . What is B ?	~A & (B <=> ~A) . What is B ?	~A & (B <=> ~A)	True
(G & ~A) & (D <=> ~H) & (~A ^ D) & (D <=> ~H) & (D <=> ~H) . What is ~G ?	(G & ~A) & (D <=> ~H) & (~A ^ D) . What is ~G ?	(G & ~A) & (D <=> ~H) & (~A ^ D)	False
(~B ^ ~H) & (~D & ~E) & (~D & ~E) & (~D & ~E) & ~B & ~B & ~B . What is E ?	(~B ^ ~H) & (~D & ~E) & ~B . What is E ?	(~B ^ ~H) & (~D & ~E) & ~B	False
(~G ==> A) & A & (~G ==> A) & (~G ==> A) & A & A . What is A ?	(~G ==> A) & A . What is A ?	(~G ==> A) & A	True
(~D <=> H) & (I & ~D) & ~C & ~C & ~C & (I & ~D) . What is ~D ?	(~D <=> H) & (I & ~D) & ~C . What is ~D ?	(~D <=> H) & (I & ~D) & ~C	True
(H | ~G) & (~G <=> I) & (H | ~G) . What is ~I ?	(H | ~G) & (~G <=> I) . What is ~I ?	(H | ~G) & (~G <=> I)	Unknown HELP!
(~H & ~J) & (C ^ ~H) & ~H & (~J <=> ~F) & (~H & ~J) & (~J <=> ~F) & ~H & (~J <=> ~F) & (C ^ ~H) . What is C ?	(~H & ~J) & (C ^ ~H) & ~H & (~J <=> ~F) . What is C ?	(~H & ~J) & (C ^ ~H) & ~H & (~J <=> ~F)	False
~G & (~E ==> G) & (H ^ ~A) & B & B & (~E ==> G) & ~G & (~A ==> ~E) & (~D <=> ~I) & (~D <=> ~I) & (~D <=> ~I) . What is H ?	~G & (~E ==> G) & (H ^ ~A) & B & (~A ==> ~E) & (~D <=> ~I) . What is H ?	~G & (~E ==> G) & (H ^ ~A) & B & (~A ==> ~E) & (~D <=> ~I)	True
C & (C ^ ~F) & (~F <=> I) & (~F <=> I) & (~F <=> I) . What is F ?	C & (C ^ ~F) & (~F <=> I) . What is F ?	C & (C ^ ~F) & (~F <=> I)	True
(J | ~G) & (~G | H) & (J | ~G) & (J | ~G) & (~B & A) & H & H & H & B . What is ~J ?	(J | ~G) & (~G | H) & (~B & A) & H & B . What is ~J ?	(J | ~G) & (~G | H) & (~B & A) & H & B	Contradictory
(~H <=> D) & (~B & ~G) & (~J ==> ~B) & ~H & ~H & (~B & ~G) & (~H <=> D) & (~H <=> D) & (~J ==> ~B) & (~J ==> ~B) & ~J & ~J . What is J ?	(~H <=> D) & (~B & ~G) & (~J ==> ~B) & ~H & ~J . What is J ?	(~H <=> D) & (~B & ~G) & (~J ==> ~B) & ~H & ~J	False
(~B ==> C) & (~H ^ ~A) & (~H ^ ~A) & (~B ==> C) & G & ~C & (~B ==> C) & (~H ^ ~A) & G . What is ~G ?	(~B ==> C) & (~H ^ ~A) & G & ~C . What is ~G ?	(~B ==> C) & (~H ^ ~A) & G & ~C	False
~A & ~A & (~A & B) & (~A & B) & (B <=> ~I) & (B <=> ~I) & (B <=> ~I) . What is A ?	~A & (~A & B) & (B <=> ~I) . What is A ?	~A & (~A & B) & (B <=> ~I)	False
F . What is ~F ?	F . What is ~F ?	F	False
(~E <=> ~H) & B & ~E & B & (~E <=> ~H) & ~E & ~E & (~J | C) & (~J | C) . What is B ?	(~E <=> ~H) & B & ~E & (~J | C) . What is B ?	(~E <=> ~H) & B & ~E & (~J | C)	True
(~H <=> ~I) & (~H <=> ~I) & (~I & A) & (~I & A) & (~G ^ ~H) & (~G ^ ~H) . What is H ?	(~H <=> ~I) & (~I & A) & (~G ^ ~H) . What is H ?	(~H <=> ~I) & (~I & A) & (~G ^ ~H)	False
(~J ^ F) & G & (~I ==> ~J) & (F ==> H) & (F ==> H) & (~I ==> ~J) & G & ~I & (~J ^ F) & (~J ^ F) & (A <=> G) & (A <=> G) . What is ~J ?	(~J ^ F) & G & (~I ==> ~J) & (F ==> H) & ~I & (A <=> G) . What is ~J ?	(~J ^ F) & G & (~I ==> ~J) & (F ==> H) & ~I & (A <=> G)	True
B & (E | ~C) & ~I & B & (J <=> B) & (J <=> B) & ~I & B . What is J ?	B & (E | ~C) & ~I & (J <=> B) . What is J ?	B & (E | ~C) & ~I & (J <=> B)	True
(E | A) & ~B & (E | A) & (D & E) & (B | D) & (B | D) & (E | A) & (B | D) & (D & E) . What is D ?	(E | A) & ~B & (D & E) & (B | D) . What is D ?	(E | A) & ~B & (D & E) & (B | D)	True
(~H & ~A) & (~A <=> J) & (J ^ ~B) & (~H & ~A) & H & (~H & ~A) & (J ^ ~B) & (J ^ ~B) & H . What is A ?	(~H & ~A) & (~A <=> J) & (J ^ ~B) & H . What is A ?	(~H & ~A) & (~A <=> J) & (J ^ ~B) & H	Contradictory
(F & H) & ~J & (~J ^ ~G) & (F & H) & (H ^ ~C) & (~J ^ ~G) & (H ^ ~C) & (F & H) . What is F ?	(F & H) & ~J & (~J ^ ~G) & (H ^ ~C) . What is F ?	(F & H) & ~J & (~J ^ ~G) & (H ^ ~C)	True
~D & F & (A ^ D) & (B <=> ~H) & (A ^ D) & (~H <=> ~C) & (B <=> ~H) & (~H <=> ~C) & (~H <=> ~C) . What is ~F ?	~D & F & (A ^ D) & (B <=> ~H) & (~H <=> ~C) . What is ~F ?	~D & F & (A ^ D) & (B <=> ~H) & (~H <=> ~C)	False
(~F & C) & (~E <=> A) & (~F & C) & (C & ~J) & (C & ~J) & ~H & E & E & E . What is ~H ?	(~F & C) & (~E <=> A) & (C & ~J) & ~H & E . What is ~H ?	(~F & C) & (~E <=> A) & (C & ~J) & ~H & E	True
(B <=> ~A) & (F | ~D) & (~E | B) & ~A & G & G . What is B ?	(B <=> ~A) & (F | ~D) & (~E | B) & ~A & G . What is B ?	(B <=> ~A) & (F | ~D) & (~E | B) & ~A & G	True
(D ^ C) & ~C & ~C & (I & G) & (B ==> I) & ~C & (J & B) & (J & B) & (J & B) . What is G ?	(D ^ C) & ~C & (I & G) & (B ==> I) & (J & B) . What is G ?	(D ^ C) & ~C & (I & G) & (B ==> I) & (J & B)	True
(C ^ A) & ~C & (C ^ A) & ~C & ~C . What is ~A ?	(C ^ A) & ~C . What is ~A ?	(C ^ A) & ~C	False
(H ^ ~B) & (~B | C) & (~B | C) & (H ^ ~B) & ~F & (C & ~F) & (~B | C) & (C & ~F) & ~F & ~F . What is ~F ?	(H ^ ~B) & (~B | C) & ~F & (C & ~F) . What is ~F ?	(H ^ ~B) & (~B | C) & ~F & (C & ~F)	True
(~I & J) & D & (D ==> E) & (E & ~I) & (E & ~I) & (E & ~I) & (D ==> E) . What is J ?	(~I & J) & D & (D ==> E) & (E & ~I) . What is J ?	(~I & J) & D & (D ==> E) & (E & ~I)	True
(F ==> ~C) & H & (~C ==> G) & H & (E <=> ~B) & I & I & (H ==> F) & H & I & (E <=> ~B) & (F ==> ~C) & (F ==> ~C) & (E <=> ~B) . What is ~C ?	(F ==> ~C) & H & (~C ==> G) & (E <=> ~B) & I & (H ==> F) . What is ~C ?	(F ==> ~C) & H & (~C ==> G) & (E <=> ~B) & I & (H ==> F)	True
(G ^ ~J) & ~G & (I & ~F) & (I & ~F) & (~C | G) & ~G & (~C | G) & F & (G ^ ~J) & (G ^ ~J) & ~G & (~J ^ E) . What is ~G ?	(G ^ ~J) & ~G & (I & ~F) & (~C | G) & F & (~J ^ E) . What is ~G ?	(G ^ ~J) & ~G & (I & ~F) & (~C | G) & F & (~J ^ E)	Contradictory
(~C & ~H) & A & (J ^ A) & A & A & (J ^ A) . What is ~H ?	(~C & ~H) & A & (J ^ A) . What is ~H ?	(~C & ~H) & A & (J ^ A)	True
(~J & ~B) & (~B ==> E) & (~B ==> E) . What is ~A ?	(~J & ~B) & (~B ==> E) . What is ~A ?	(~J & ~B) & (~B ==> E)	Unknown HELP!
C & C . What is ~C ?	C . What is ~C ?	C	False
E & ~C & (~C & F) & (F ==> ~D) & (~I ^ A) & (F ==> ~D) & (~C & F) & (~I ^ A) & ~C & (~C & F) . What is F ?	E & ~C & (~C & F) & (F ==> ~D) & (~I ^ A) . What is F ?	E & ~C & (~C & F) & (F ==> ~D) & (~I ^ A)	True
~H & ~H & (~I & ~B) & (~I & ~B) & (~I & ~B) . What is H ?	~H & (~I & ~B) . What is H ?	~H & (~I & ~B)	False
J & (~C ==> J) & (J ==> ~E) & (~C ==> J) & (~C ==> J) & (J ==> ~E) & (J ==> ~E) & J . What is ~J ?	J & (~C ==> J) & (J ==> ~E) . What is ~J ?	J & (~C ==> J) & (J ==> ~E)	False
C & C & (~E & J) & (~B | C) & C & (~I ^ ~E) & (~I ^ ~E) & (~E & J) & (H ^ ~I) & (~B | C) . What is ~E ?	C & (~E & J) & (~B | C) & (~I ^ ~E) & (H ^ ~I) . What is ~E ?	C & (~E & J) & (~B | C) & (~I ^ ~E) & (H ^ ~I)	True
(H ^ ~F) & (~F <=> B) & (H ^ ~F) & (~F <=> B) & (H ^ ~F) & (G & H) & (G & H) . What is H ?	(H ^ ~F) & (~F <=> B) & (G & H) . What is H ?	(H ^ ~F) & (~F <=> B) & (G & H)	True
I & (~I ^ H) & (~I ^ H) & (H ^ ~E) & I & (~F & A) & C & (~F & A) . What is ~H ?	I & (~I ^ H) & (H ^ ~E) & (~F & A) & C . What is ~H ?	I & (~I ^ H) & (H ^ ~E) & (~F & A) & C	False
G & (~A <=> J) & ~F & (~A <=> J) & (~C ==> ~B) & ~F & (~C ==> ~B) & G & ~F & (~C ==> ~B) . What is ~G ?	G & (~A <=> J) & ~F & (~C ==> ~B) . What is ~G ?	G & (~A <=> J) & ~F & (~C ==> ~B)	False
(~I ==> B) & (C <=> H) & F & E & E & F & (C <=> H) . What is ~E ?	(~I ==> B) & (C <=> H) & F & E . What is ~E ?	(~I ==> B) & (C <=> H) & F & E	False
(F & C) & ~J & (C ==> ~I) & (~E & D) & (~E & D) & ~F & (F & C) & ~F & ~F & (~E & D) . What is I ?	(F & C) & ~J & (C ==> ~I) & (~E & D) & ~F . What is I ?	(F & C) & ~J & (C ==> ~I) & (~E & D) & ~F	Contradictory
I & I & I . What is ~H ?	I . What is ~H ?	I	Unknown HELP!
(~D & A) & (~F | I) & I & (~D & A) & I & (~F | I) & (~F | I) . What is ~A ?	(~D & A) & (~F | I) & I . What is ~A ?	(~D & A) & (~F | I) & I	False
(~D & F) & (F ^ ~G) & (~D & F) & (~G <=> ~A) & ~F & (F ^ ~G) & (~G <=> ~A) . What is F ?	(~D & F) & (F ^ ~G) & (~G <=> ~A) & ~F . What is F ?	(~D & F) & (F ^ ~G) & (~G <=> ~A) & ~F	Contradictory
(~H | I) & (~E ^ ~C) & (I ==> ~G) & (I ==> ~G) & (I ==> ~G) & F & (~E ^ ~C) & (~E ^ ~C) & F . What is G ?	(~H | I) & (~E ^ ~C) & (I ==> ~G) & F . What is G ?	(~H | I) & (~E ^ ~C) & (I ==> ~G) & F	Unknown HELP!
G & G . What is G ?	G . What is G ?	G	True
(E ^ ~G) & (~G ^ H) & (E ^ ~G) & I & H & (E ^ ~G) & (~J & ~I) & I . What is ~G ?	(E ^ ~G) & (~G ^ H) & I & H & (~J & ~I) . What is ~G ?	(E ^ ~G) & (~G ^ H) & I & H & (~J & ~I)	Contradictory
H & H & (~H & I) & (~H & I) & (F ^ G) & E & E & (F ^ G) & (F ^ G) . What is ~A ?	H & (~H & I) & (F ^ G) & E . What is ~A ?	H & (~H & I) & (F ^ G) & E	Contradictory
(H | ~I) & D & ~C & (H | ~I) & ~C & ~C & (H | ~I) & (~C <=> J) & D & D . What is D ?	(H | ~I) & D & ~C & (~C <=> J) . What is D ?	(H | ~I) & D & ~C & (~C <=> J)	True
~I . What is E ?	~I . What is E ?	~I	Unknown HELP!
(A & ~D) & (A & ~D) & ~G & ~G & ~G & (B & F) & (B & F) & (B & F) . What is ~A ?	(A & ~D) & ~G & (B & F) . What is ~A ?	(A & ~D) & ~G & (B & F)	False
(~I <=> ~G) & ~I & ~I & ~I & (J ==> ~I) . What is G ?	(~I <=> ~G) & ~I & (J ==> ~I) . What is G ?	(~I <=> ~G) & ~I & (J ==> ~I)	False
~H & (J & ~F) & (J & ~F) & ~H & (J & ~F) & ~H & (~C ==> J) & (~F & H) & (~F & H) & (~F & H) & (~C ==> J) & (~C ==> J) . What is ~H ?	~H & (J & ~F) & (~C ==> J) & (~F & H) . What is ~H ?	~H & (J & ~F) & (~C ==> J) & (~F & H)	Contradictory
(A | F) & D & D & ~F & (D ==> ~I) . What is ~F ?	(A | F) & D & ~F & (D ==> ~I) . What is ~F ?	(A | F) & D & ~F & (D ==> ~I)	True
(B & J) & (D <=> A) & (J & D) & (J & D) . What is A ?	(B & J) & (D <=> A) & (J & D) . What is A ?	(B & J) & (D <=> A) & (J & D)	True
E & E . What is ~E ?	E . What is ~E ?	E	False
A & A . What is A ?	A . What is A ?	A	True
(J ^ G) & (H & J) & (H & J) & (G ^ E) & (J ^ G) & (G ^ E) & (G ^ E) . What is ~H ?	(J ^ G) & (H & J) & (G ^ E) . What is ~H ?	(J ^ G) & (H & J) & (G ^ E)	False
(F & ~A) & (F & ~A) . What is F ?	(F & ~A) . What is F ?	(F & ~A)	True
(~G & ~I) & ~D & (~G & ~I) . What is ~I ?	(~G & ~I) & ~D . What is ~I ?	(~G & ~I) & ~D	True
(I ==> ~G) & (~E | I) & ~I & (H ==> ~D) & (I ==> ~G) & (H ==> ~D) & (H ==> ~D) & ~H & (F & ~E) & ~I & (F & ~E) . What is I ?	(I ==> ~G) & (~E | I) & ~I & (H ==> ~D) & ~H & (F & ~E) . What is I ?	(I ==> ~G) & (~E | I) & ~I & (H ==> ~D) & ~H & (F & ~E)	False
